SA4_NAME_2016,ANZSCO,SA4 code,unempratemvmt,score,averageannualmvmt20132016mvmt,score,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian ,score,occunemp201315mvmt,201315score,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate_SA4,unempscore_SA4,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,all_sa4_codes,_11prop,_11_score,anzscocode,_12prop,_12_score,_13prop,_13_score,_14prop,_14_score,_21prop,_21_score,_22prop,_22_score,_23prop,_23_score,_24prop,_24_score,_25prop,_25_score,_26prop,_26_score,_27prop,_27_score,_31prop,_31_score,_32prop,_32_score,_33prop,_33_score,_34prop,_34_score,_35prop,_35_score,_36prop,_36_score,_39prop,_39_score,_41prop,_41_score,_42prop,_42_score,_43prop,_43_score,_44prop,_44_score,_45prop,_45_score,_51prop,_51_score,_52prop,_52_score,_53prop,_53_score,_54prop,_54_score,_55prop,_55_score,_56prop,_56_score,_59prop,_59_score,_61prop,_61_score,_62prop,_62_score,_63prop,_63_score,_71prop,_71_score,_72prop,_72_score,_73prop,_73_score,_74prop,_74_score,_81prop,_81_score,_82prop,_82_score,_83prop,_83_score,_84prop,_84_score,_85prop,_85_score,_89prop,_89_score,anzsco2,nswscore,state
South Australia - Outback,42,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.43835616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,43,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.64423077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,44,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.22222222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,45,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.31049436,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,51,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.23095051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,52,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.23095051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,53,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.23095051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,54,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.97095436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,55,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.9909991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,56,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0119976,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,59,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.17344754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,61,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.3102253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,62,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.42162819,1,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,63,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84076433,3,,,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,71,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.25832013,1,,,,,,,,,,,,,,,,,,,,,
South Australia - Outback,72,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.76470588,1,,,,,,,,,,,,,,,,,,,
South Australia - Outback,73,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.76470588,1,,,,,,,,,,,,,,,,,
South Australia - Outback,74,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.16193481,0,,,,,,,,,,,,,,,
South Australia - Outback,81,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.10026385,0,,,,,,,,,,,,,
South Australia - Outback,82,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,0,,,,,,,,,,,
South Australia - Outback,83,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.70102136,0,,,,,,,,,
South Australia - Outback,84,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.48125937,3,,,,,,,
South Australia - Outback,85,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,0,,,,,
South Australia - Outback,89,406,6.220736189,3,-15.0077141,1,290,250,3,3,58500,1,-2.875399361,2,-28.57142857,-41.66666667,12.13171577,1,0,0,6.120572251,0,6329,6282,-0.742613367,0,406,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.24165554,0,,,
South Australia - South East,11,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,12,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,12,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,13,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,13,,,81.55949741,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,14,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,14,,,,,-2.848183956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,21,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,21,,,,,,,125.0562641,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,22,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,22,,,,,,,,,-40.72323328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,23,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,23,,,,,,,,,,,-28.58524788,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,24,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,24,,,,,,,,,,,,,-36.36363636,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,25,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,25,,,,,,,,,,,,,,,7.80605227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,26,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,26,,,,,,,,,,,,,,,,,73.75494071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,27,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,27,,,,,,,,,,,,,,,,,,,29.95298858,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,31,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,31,,,,,,,,,,,,,,,,,,,,,22.22222222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,32,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,32,,,,,,,,,,,,,,,,,,,,,,,43.80165289,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,33,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,33,,,,,,,,,,,,,,,,,,,,,,,,,-16.64295875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,34,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,35,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.286898839,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,36,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.55450237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,39,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,41,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0891862,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,42,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.109375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,43,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.99014778,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,44,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.02428658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,45,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.14906832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,51,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.77734068,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,52,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.77734068,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,53,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.77734068,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,54,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.79801325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,55,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.85714286,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,56,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.57142857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,59,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10250818,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,61,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.4291498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,62,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.07840772,1,,,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,63,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.54180602,1,,,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,71,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.64421416,0,,,,,,,,,,,,,,,,,,,,,
South Australia - South East,72,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.722792608,1,,,,,,,,,,,,,,,,,,,
South Australia - South East,73,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.722792608,1,,,,,,,,,,,,,,,,,
South Australia - South East,74,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.011444921,2,,,,,,,,,,,,,,,
South Australia - South East,81,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.16666667,1,,,,,,,,,,,,,
South Australia - South East,82,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.82651072,2,,,,,,,,,,,
South Australia - South East,83,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.390243902,2,,,,,,,,,
South Australia - South East,84,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.00813008,1,,,,,,,
South Australia - South East,85,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.830645161,3,,,,,
South Australia - South East,89,407,4.779556147,3,32.07667851,3,228,250,3,3,50600,1,-0.41199034,3,-39.13043478,-17.05882353,26.20638456,0,0,3,2.763508082,2,17423,17527,0.596912128,1,407,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.3959445,1,,,
