sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,Nswscore,anzsco,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Wide Bay,319,82,9.539473023,2,53.8270966,3,190,260,3,3,46600,1,,,-7.142857143,11.05769231,24.57496136,2,3,3,4.316654308,1,20367,20441,0.363332842,1,,82,3,-55.01285347,0,0,9.669092211,0,-10.60606061,0
Wide Bay,319,83,9.539473023,2,53.8270966,3,190,260,3,3,46600,1,,,-7.142857143,11.05769231,24.57496136,2,3,3,4.316654308,1,20367,20441,0.363332842,1,,83,3,-67.59259259,0,0,8.266811991,0,-10.60606061,0
Wide Bay,319,84,9.539473023,2,53.8270966,3,190,260,3,3,46600,1,,,-7.142857143,11.05769231,24.57496136,2,3,3,4.316654308,1,20367,20441,0.363332842,1,,84,3,-75.06132461,0,0,9.126929767,0,-10.60606061,0
Wide Bay,319,85,9.539473023,2,53.8270966,3,190,260,3,3,46600,1,,,-7.142857143,11.05769231,24.57496136,2,3,3,4.316654308,1,20367,20441,0.363332842,1,,85,3,-47.19710669,1,0,8.510808249,0,-10.60606061,0
Wide Bay,319,89,9.539473023,2,53.8270966,3,190,260,3,3,46600,1,,,-7.142857143,11.05769231,24.57496136,2,3,3,4.316654308,1,20367,20441,0.363332842,1,,89,3,-48.69955157,0,0,7.064066995,0,-10.60606061,0
Adelaide - Central and Hills,401,11,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,11,4,57.23938224,2,1,2.534397925,3,6.649616368,2
Adelaide - Central and Hills,401,12,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,12,4,275.0902527,3,1,2.534397925,3,6.649616368,2
Adelaide - Central and Hills,401,13,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,13,4,3.88261851,1,2,2.534397925,3,6.649616368,2
Adelaide - Central and Hills,401,14,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,14,4,15.71238349,2,1,1.564571996,3,6.649616368,2
Adelaide - Central and Hills,401,21,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,21,4,38.03418803,2,0,9.199983887,0,6.649616368,2
Adelaide - Central and Hills,401,22,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,22,4,8.990228013,1,0,3.596066134,2,6.649616368,2
Adelaide - Central and Hills,401,23,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,23,4,-2.916460702,1,0,2.348750143,3,6.649616368,2
Adelaide - Central and Hills,401,24,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,24,4,80.35019455,2,0,4.066091874,2,6.649616368,2
Adelaide - Central and Hills,401,25,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,25,4,10.11208577,0,2,1.011385025,3,6.649616368,2
Adelaide - Central and Hills,401,26,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,26,4,15.66820276,1,3,5.247775068,1,6.649616368,2
Adelaide - Central and Hills,401,27,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,27,4,14.64672512,1,0,2.847099254,2,6.649616368,2
Adelaide - Central and Hills,401,31,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,31,4,13.54166667,1,1,3.78791857,2,6.649616368,2
Adelaide - Central and Hills,401,32,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,32,4,-15.44850498,1,1,4.241755708,1,6.649616368,2
Adelaide - Central and Hills,401,33,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,33,4,63.88206388,2,2,4.792987268,1,6.649616368,2
Adelaide - Central and Hills,401,34,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,34,4,-15.8,1,1,3.268351393,2,6.649616368,2
Adelaide - Central and Hills,401,35,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,35,4,4.827586207,2,3,8.250484724,0,6.649616368,2
Adelaide - Central and Hills,401,36,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,36,4,61.93029491,2,1,8.786701079,0,6.649616368,2
Adelaide - Central and Hills,401,39,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,39,4,4.009623095,1,0,4.184448428,1,6.649616368,2
Adelaide - Central and Hills,401,41,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,41,4,28.25174825,1,0,2.036885083,3,6.649616368,2
Adelaide - Central and Hills,401,42,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,42,4,54.26497278,1,0,3.012506017,2,6.649616368,2
Adelaide - Central and Hills,401,43,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,43,4,-12.85310734,1,0,8.743635259,0,6.649616368,2
Adelaide - Central and Hills,401,44,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,44,4,4.684975767,2,0,7.46811451,0,6.649616368,2
Adelaide - Central and Hills,401,45,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,45,4,15.7784744,2,0,3.931509526,2,6.649616368,2
Adelaide - Central and Hills,401,51,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,51,4,16.3064833,1,0,3.295439201,2,6.649616368,2
Adelaide - Central and Hills,401,52,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,52,4,16.3064833,1,0,4.824556755,1,6.649616368,2
Adelaide - Central and Hills,401,53,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,53,4,16.3064833,1,0,4.824556755,1,6.649616368,2
Adelaide - Central and Hills,401,54,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,54,4,11.12903226,1,0,3.816683443,2,6.649616368,2
Adelaide - Central and Hills,401,55,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,55,4,0.486223663,1,0,2.563710036,3,6.649616368,2
Adelaide - Central and Hills,401,56,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,56,4,-38.81987578,1,0,10.98050943,0,6.649616368,2
Adelaide - Central and Hills,401,59,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,59,4,7.042253521,1,0,6.746698743,0,6.649616368,2
Adelaide - Central and Hills,401,61,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,61,4,8.370044053,2,0,5.812039038,1,6.649616368,2
Adelaide - Central and Hills,401,62,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,62,4,1.797385621,1,0,5.633001784,1,6.649616368,2
Adelaide - Central and Hills,401,63,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,63,4,0,1,0,6.370715132,0,6.649616368,2
Adelaide - Central and Hills,401,71,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,71,4,13.22115385,2,0,10.15885962,0,6.649616368,2
Adelaide - Central and Hills,401,72,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,72,4,11.38716356,2,0,6.973095887,0,6.649616368,2
Adelaide - Central and Hills,401,73,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,73,4,11.38716356,2,0,4.109132207,1,6.649616368,2
Adelaide - Central and Hills,401,74,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,74,4,3.565640194,1,0,6.269853978,0,6.649616368,2
Adelaide - Central and Hills,401,81,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,81,4,-18.95973154,1,0,9.690326505,0,6.649616368,2
Adelaide - Central and Hills,401,82,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,82,4,-3.5,1,0,14.6390114,0,6.649616368,2
Adelaide - Central and Hills,401,83,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,83,4,-23.61809045,1,0,8.463128759,0,6.649616368,2
Adelaide - Central and Hills,401,84,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,84,4,17.5308642,2,0,8.647766977,0,6.649616368,2
Adelaide - Central and Hills,401,85,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,85,4,-32.64417845,1,0,6.922117445,0,6.649616368,2
Adelaide - Central and Hills,401,89,8.56295419,3,-14.71471668,1,527,383,1,1,76300,2,,,1.081081081,-9.176122348,15.19892713,3,1,1,4.195290966,1,43309,44074,1.766376504,2,,89,4,-14.84794275,1,0,6.042244626,0,6.649616368,2
Adelaide - North,402,11,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,11,4,30.49853372,2,1,2.534397925,3,5.154639175,2
Adelaide - North,402,12,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,12,4,275.0902527,3,1,2.534397925,3,5.154639175,2
Adelaide - North,402,13,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,13,4,3.88261851,1,2,2.534397925,3,5.154639175,2
Adelaide - North,402,14,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,14,4,15.71238349,2,1,1.564571996,3,5.154639175,2
Adelaide - North,402,21,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,21,4,38.03418803,2,0,9.199983887,0,5.154639175,2
Adelaide - North,402,22,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,22,4,8.990228013,1,0,3.596066134,2,5.154639175,2
Adelaide - North,402,23,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,23,4,-2.916460702,1,0,2.348750143,3,5.154639175,2
Adelaide - North,402,24,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,24,4,80.35019455,2,0,4.066091874,2,5.154639175,2
Adelaide - North,402,25,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,25,4,5.980392157,0,2,1.011385025,3,5.154639175,2
Adelaide - North,402,26,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,26,4,5.25649145,1,3,5.247775068,1,5.154639175,2
Adelaide - North,402,27,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,27,4,14.64174455,1,0,2.847099254,2,5.154639175,2
Adelaide - North,402,31,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,31,4,13.54166667,1,1,3.78791857,2,5.154639175,2
Adelaide - North,402,32,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,32,4,-15.44850498,1,1,4.241755708,1,5.154639175,2
Adelaide - North,402,33,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,33,4,63.88206388,2,2,4.792987268,1,5.154639175,2
Adelaide - North,402,34,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,34,4,-15.8,1,1,3.268351393,2,5.154639175,2
Adelaide - North,402,35,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,35,4,4.827586207,2,3,8.250484724,0,5.154639175,2
Adelaide - North,402,36,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,36,4,61.93029491,2,1,8.786701079,0,5.154639175,2
Adelaide - North,402,39,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,39,4,4.009623095,1,0,4.184448428,1,5.154639175,2
Adelaide - North,402,41,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,41,4,28.25174825,1,0,2.036885083,3,5.154639175,2
Adelaide - North,402,42,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,42,4,18.42818428,1,0,3.012506017,2,5.154639175,2
Adelaide - North,402,43,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,43,4,-12.85310734,1,0,8.743635259,0,5.154639175,2
Adelaide - North,402,44,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,44,4,4.684975767,2,0,7.46811451,0,5.154639175,2
Adelaide - North,402,45,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,45,4,15.7784744,2,0,3.931509526,2,5.154639175,2
Adelaide - North,402,51,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,51,4,16.3064833,1,0,3.295439201,2,5.154639175,2
Adelaide - North,402,52,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,52,4,16.3064833,1,0,4.824556755,1,5.154639175,2
Adelaide - North,402,53,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,53,4,16.3064833,1,0,4.824556755,1,5.154639175,2
Adelaide - North,402,54,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,54,4,11.12903226,1,0,3.816683443,2,5.154639175,2
Adelaide - North,402,55,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,55,4,0.486223663,1,0,2.563710036,3,5.154639175,2
Adelaide - North,402,56,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,56,4,-38.81987578,1,0,10.98050943,0,5.154639175,2
Adelaide - North,402,59,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,59,4,-1.092043682,1,0,6.746698743,0,5.154639175,2
Adelaide - North,402,61,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,61,4,8.370044053,2,0,5.812039038,1,5.154639175,2
Adelaide - North,402,62,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,62,4,1.797385621,1,0,5.633001784,1,5.154639175,2
Adelaide - North,402,63,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,63,4,-8.983050847,1,0,6.370715132,0,5.154639175,2
Adelaide - North,402,71,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,71,4,13.22115385,2,0,10.15885962,0,5.154639175,2
Adelaide - North,402,72,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,72,4,11.38716356,2,0,6.973095887,0,5.154639175,2
Adelaide - North,402,73,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,73,4,11.38716356,2,0,4.109132207,1,5.154639175,2
Adelaide - North,402,74,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,74,4,3.565640194,1,0,6.269853978,0,5.154639175,2
Adelaide - North,402,81,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,81,4,-18.95973154,1,0,9.690326505,0,5.154639175,2
Adelaide - North,402,82,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,82,4,-3.5,1,0,14.6390114,0,5.154639175,2
Adelaide - North,402,83,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,83,4,-23.61809045,1,0,8.463128759,0,5.154639175,2
Adelaide - North,402,84,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,84,4,17.5308642,2,0,8.647766977,0,5.154639175,2
Adelaide - North,402,85,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,85,4,-32.64417845,1,0,6.922117445,0,5.154639175,2
Adelaide - North,402,89,9.731272095,2,-11.56988984,1,390,340,2,2,61400,2,,,-12.65822785,18.82716049,16.18015013,2,3,1,4.660313535,0,18844,18789,-0.291870091,0,,89,4,-14.84794275,1,0,6.042244626,0,5.154639175,2
Adelaide - South,403,11,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,11,4,30.49853372,2,1,2.534397925,3,0,1
Adelaide - South,403,12,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,12,4,275.0902527,3,1,2.534397925,3,0,1
Adelaide - South,403,13,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,13,4,3.88261851,1,2,2.534397925,3,0,1
Adelaide - South,403,14,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,14,4,15.71238349,2,1,1.564571996,3,0,1
Adelaide - South,403,21,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,21,4,38.03418803,2,0,9.199983887,0,0,1
Adelaide - South,403,22,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,22,4,8.990228013,1,0,3.596066134,2,0,1
Adelaide - South,403,23,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,23,4,-2.916460702,1,0,2.348750143,3,0,1
Adelaide - South,403,24,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,24,4,80.35019455,2,0,4.066091874,2,0,1
Adelaide - South,403,25,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,25,4,5.980392157,0,2,1.011385025,3,0,1
Adelaide - South,403,26,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,26,4,5.25649145,1,3,5.247775068,1,0,1
Adelaide - South,403,27,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,27,4,14.64174455,1,0,2.847099254,2,0,1
Adelaide - South,403,31,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,31,4,13.54166667,1,1,3.78791857,2,0,1
Adelaide - South,403,32,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,32,4,-15.44850498,1,1,4.241755708,1,0,1
Adelaide - South,403,33,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,33,4,63.88206388,2,2,4.792987268,1,0,1
Adelaide - South,403,34,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,34,4,-15.8,1,1,3.268351393,2,0,1
Adelaide - South,403,35,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,35,4,4.827586207,2,3,8.250484724,0,0,1
Adelaide - South,403,36,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,36,4,61.93029491,2,1,8.786701079,0,0,1
Adelaide - South,403,39,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,39,4,4.009623095,1,0,4.184448428,1,0,1
Adelaide - South,403,41,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,41,4,28.25174825,1,0,2.036885083,3,0,1
Adelaide - South,403,42,7.394636285,3,-9.923867163,1,501,350,1,2,66800,2,,,-26.08695652,2.330097087,17.84467714,1,2,2,4.364327916,1,20178,20240,0.307265338,1,,42,4,18.42818428,1,0,3.012506017,2,0,1
